,Postcode,LATITUDE,LONGITUDE
20044,460426,1.329800633,103.9289857
20045,469276,1.317840249,103.9293968
20046,460055,1.326848469,103.9190156
20047,460123,1.329198687,103.9373433
20048,463057,1.32297631,103.941467
20049,460028,1.32369452,103.9349949
20050,461042,1.327978774,103.9258048
20051,470608,1.331841299,103.9131962
20052,460401,1.330981735,103.9336046
20053,460540,1.331129729,103.9220926
20054,461037,1.325442004,103.9262076
20055,460107,1.332317407,103.9363013
20056,460515,1.331866565,103.9299602
20057,460554,1.332627151,103.9281721
20058,460425,1.329369602,103.9290675
20059,460117,1.330654548,103.9384963
20060,460109,1.33205316,103.9349351
20061,461122,1.328559392,103.9381165
20062,461201,1.326058372,103.9273688
20063,460154,1.317890918,103.9463386
20064,462034,1.322292801,103.9382517
20065,460124,1.329258819,103.9390464
20066,460041,1.321050718,103.9408032
20067,460154,1.317890918,103.9463386
20068,460079,1.327691945,103.9407637
20069,460043,1.321541281,103.9415933
20070,462035,1.324539821,103.9267117
20071,460034,1.322056529,103.9383547
20072,460530,1.33371332,103.9270203
20073,460095,1.333869994,103.9420567
20074,470107,1.329870289,103.9092204
20075,470626,1.334368364,103.9156822
20076,460081,1.328915582,103.9405287
20077,460095,1.333869994,103.9420567
20078,460404,1.329374924,103.9339269
20079,471101,1.328088579,103.9098776
20080,461043,1.328346685,103.9256548
20081,470708,1.335036457,103.919312
20082,410667,1.33374545,103.9088586
20083,471724,1.336930405,103.9278963
20084,460408,1.328523202,103.932856
20085,470764,1.335872263,103.9354009
20086,470763,1.336072095,103.9348306
20087,470766,1.335998992,103.9362745
20088,460180,1.326713488,103.9408922
20089,462221,1.325000433,103.9344978
20090,470112,1.329694088,103.9104902
20091,470131,1.333122056,103.9117112
20092,470601,1.330067213,103.9116193
20093,470612,1.33165867,103.9159374
20094,460051,1.3288109,103.9221299
20095,460099,1.333932177,103.9394703
20096,410670,1.332518718,103.9082833
20097,460553,1.331493663,103.9278187
20098,471714,1.336579253,103.9234666
20099,470771,1.335934062,103.9388663
20100,471761,1.335920157,103.9344457
20101,460111,1.33145574,103.9354586
20102,470771,1.335934062,103.9388663
20103,460415,1.329649995,103.9302606
20104,460506,1.332142808,103.9337202
20105,470766,1.335998992,103.9362745
20106,460021,1.320145954,103.9331634
20107,461034,1.32416997,103.9264052
20108,460180,1.326713488,103.9408922
20109,462019,1.320476593,103.9341765
20110,410643,1.330910276,103.9058573
20111,470721,1.336292448,103.9261017
20112,464010,1.321620093,103.937041
20113,410108,1.32456371,103.910131
20114,570188,1.349922085,103.8517541
20115,570308,1.350582529,103.8378468
20116,570267,1.35763464,103.8428133
20117,570114,1.347549415,103.8488805
20118,570113,1.347231851,103.848809
20119,570272,1.356294894,103.8428226
20120,570207,1.35464222,103.8481833
20121,570243,1.36108498,103.8446356
20122,570264,1.358658979,103.8420498
20123,570239,1.360428946,103.8447773
20124,570272,1.356294894,103.8428226
20125,571246,1.360944332,103.843679
20126,570223,1.358442054,103.8482639
20127,572273,1.356072993,103.8434702
20128,571273,1.356366211,103.843934
20129,570445,1.358711425,103.8317201
20130,570264,1.358658979,103.8420498
20131,570158,1.346535262,103.8562082
20132,570402,1.362768866,103.8327589
20133,570161,1.347591835,103.8564118
20134,570215,1.357087288,103.8488087
20135,570183,1.350458535,103.8524762
20136,570101,1.344859158,103.8484008
20137,570103,1.345512491,103.8483142
20138,570291,1.35591015,103.8451584
20139,570312,1.351204616,103.8387168
20140,571275,1.35673539,103.8435198
20141,571273,1.356366211,103.843934
20142,571275,1.35673539,103.8435198
20143,570219,1.357397279,103.8494302
20144,570186,1.349345586,103.8525788
20145,570190,1.350554927,103.8520445
20146,650374,1.357982911,103.7507364
20147,650272,1.348790307,103.7578647
20148,650280,1.347701477,103.7570446
20149,650283,1.346943658,103.7575394
20150,520803,1.345198087,103.9376886
20151,650145,1.349973055,103.7437249
20152,651162,1.34816662,103.7415765
20153,650318,1.360945938,103.7472824
20154,650420,1.36255043,103.7457708
20155,650311,1.360082515,103.7483417
20156,650242,1.350959508,103.7562334
20157,650324,1.362164728,103.7476281
20158,650232,1.349336089,103.7549418
20159,650205,1.347121729,103.7500573
20160,650536,1.355518763,103.7511645
20161,650215,1.34677497,103.7533359
20162,650308,1.358550292,103.7481047
20163,650346,1.362471404,103.7505611
20164,651536,1.355296457,103.7515401
20165,650420,1.36255043,103.7457708
20166,650226,1.348733378,103.7531743
20167,651162,1.34816662,103.7415765
20168,650163,1.348149496,103.7426581
20169,650540,1.354405682,103.751306
20170,650134,1.35159087,103.7445096
20171,520806,1.345540335,103.9368755
20172,520801,1.347192331,103.938014
20173,520907,1.350612281,103.9393974
20174,522499,1.358870205,103.9563317
20175,521102,1.346716163,103.9455214
20176,521110,1.346946622,103.949307
20177,521102,1.346716163,103.9455214
20178,520270,1.34963011,103.9486352
20179,520240,1.35500407,103.9471214
20180,520241,1.354615167,103.9471166
20181,520274,1.348299941,103.9500595
20182,521299,1.350005297,103.9539382
20183,521224,1.355384935,103.9534885
20184,520217,1.354168163,103.9518618
20185,521227,1.354707981,103.9550027
20186,521228,1.355603532,103.9546521
20187,520219,1.354792439,103.9526127
20188,520407,1.358196018,103.9450157
20189,520817,1.347639667,103.936698
20190,520824,1.349037435,103.9327149
20191,520819,1.348396484,103.9368087
20192,650233,1.348825265,103.7551276
20193,650130,1.35106126,103.7458574
20194,650208,1.345903105,103.7488118
20195,650131,1.35073333,103.7462613
20196,650164,1.347716975,103.7428317
20197,650340,1.363142012,103.7495411
20198,650331,1.363611866,103.7476453
20199,650419,1.361947382,103.7461964
20200,650310,1.35964072,103.7488291
20201,650315,1.360096376,103.746561
20202,650511,1.35272298,103.7537964
20203,650136,1.350900429,103.7448576
20204,650262,1.350623615,103.75933
20205,650112,1.348173534,103.7450252
20206,650239,1.350239352,103.7551048
20207,650163,1.348149496,103.7426581
20208,650164,1.347716975,103.7428317
20209,650212,1.347192811,103.7522173
20210,650291,1.343667667,103.7560517
20211,650393,1.366493281,103.7531126
20212,650266,1.349360305,103.7600195
20213,650393,1.366493281,103.7531126
20214,652291,1.342997774,103.7551581
20215,654290,1.343891048,103.7576892
20216,655290,1.343516441,103.7576965
20217,656289,1.345042603,103.7587841
20218,651395,1.364489743,103.7519871
20219,650384,1.362932637,103.7521942
20220,650621,1.350229165,103.7483407
20221,650387,1.364865217,103.7524525
20222,650392,1.365866084,103.7533233
20223,656290,1.343377778,103.7571747
20224,650388,1.364850176,103.7521618
20225,650117,1.349965559,103.7471421
20226,650102,1.347329959,103.7473436
20227,650201,1.345862539,103.7479058
20228,650622,1.350716438,103.7484964
20229,650512,1.353980851,103.7527782
20230,650366,1.360364788,103.7489167
20231,650221,1.347475624,103.753691
20232,520818,1.347972295,103.9368382
20233,520846,1.352157369,103.9359235
20234,520851,1.3529487,103.9349407
20235,520884,1.351532771,103.9328055
20236,520883,1.35185623,103.932939
20237,520881,1.352311805,103.9327843
20238,523168,1.342477099,103.9585391
20239,520101,1.340849911,103.9514337
20240,520154,1.344806925,103.9569966
20241,520253,1.341821167,103.952586
20242,520117,1.344585551,103.9513156
20243,520233,1.344166525,103.9563383
20244,521859,1.355063074,103.9380572
20245,520395,1.355863792,103.9560491
20246,521891,1.348710101,103.9309634
20247,522891,1.349161464,103.9305856
20248,521518,1.356371924,103.9383845
20249,521234,1.355904136,103.9480246
20250,521247,1.352280922,103.9469116
20251,520251,1.352755419,103.9481192
20252,520287,1.349174346,103.9542501
20253,732570,1.431063955,103.7904541
20254,650221,1.347475624,103.753691
20255,650122,1.352043477,103.7469523
20256,650299,1.344247089,103.747101
20257,90007,1.278361373,103.819384
20258,90007,1.278361373,103.819384
20259,160036,1.288300791,103.8271804
20260,100045,1.271757071,103.8095604
20261,160050,1.289778139,103.8267937
20262,160020,1.288114518,103.8290403
20263,90033,1.274361964,103.822184
20264,151116,1.285134271,103.8215322
20265,90033,1.274361964,103.822184
20266,90022,1.276559216,103.8198219
20267,90030,1.272985283,103.820252
20268,150130,1.284587128,103.8243603
20269,163016,1.288001696,103.8316146
20270,100077,1.273941532,103.8088174
20271,90107,1.273101655,103.8245086
20272,160026,1.288171345,103.828454
20273,90107,1.273101655,103.8245086
20274,732570,1.431063955,103.7904541
20275,520272,1.349159418,103.9502815
20276,520281,1.347177014,103.9525872
20277,520215,1.354664431,103.9531659
20278,520211,1.354022603,103.9548427
20279,520302,1.35225585,103.9552254
20280,520302,1.35225585,103.9552254
20281,520339,1.351145691,103.9591245
20282,520322,1.350875956,103.9581271
20283,520317,1.351538029,103.9568979
20284,520321,1.350698906,103.9575157
20285,520370,1.358038854,103.9596701
20286,520371,1.357090895,103.9585977
20287,521364,1.357354999,103.9593559
20288,520362,1.356251228,103.9615766
20289,520409,1.359155794,103.9451405
20290,520423,1.357072711,103.9476016
20291,520416,1.359154902,103.9474017
20292,520449,1.357024242,103.9510544
20293,520446,1.357944644,103.9509991
20294,521498,1.361021726,103.9586014
20295,521488,1.360329217,103.9569806
20296,160145,1.277293529,103.8305157
20297,150001,1.28645354,103.8082424
20298,163016,1.288001696,103.8316146
20299,160141,1.277145597,103.8287389
20300,90005,1.278724029,103.8192204
20301,90022,1.276559216,103.8198219
20302,100044,1.271408833,103.8108875
20303,90015,1.277060448,103.8207621
20304,100075,1.274896709,103.8086953
20305,160040,1.289057892,103.827513
20306,90006,1.278140813,103.818484
20307,150128,1.282646752,103.8233271
20308,160149,1.277360665,103.8316002
20309,100044,1.271408833,103.8108875
20310,166026,1.282757974,103.8252056
20311,81001,1.277426543,103.8400012
20312,164078,1.291297828,103.8281531
20313,100060,1.276078958,103.8121572
20314,80016,1.273919926,103.8402609
20315,161127,1.281962435,103.8295591
20316,732570,1.431063955,103.7904541
20317,520729,1.35644099,103.934139
20318,520733,1.357824582,103.933874
20319,520712,1.358944782,103.9371609
20320,520724,1.356842294,103.9349512
20321,521888,1.35048495,103.9309126
20322,520818,1.347972295,103.9368382
20323,520838,1.350853252,103.9353799
20324,520837,1.350887814,103.9344586
20325,520841,1.351609241,103.934497
20326,520862,1.354684862,103.9365029
20327,521168,1.342738696,103.9589763
20328,524168,1.34285869,103.9582587
20329,520119,1.343757615,103.9518978
20330,520126,1.347047142,103.9542535
20331,520117,1.344585551,103.9513156
20332,520136,1.347936072,103.9563398
20333,520123,1.345306618,103.953188
20334,520133,1.347313666,103.9556785
20335,520145,1.344848328,103.9555538
20336,520224,1.34287179,103.9575618
20337,520486,1.359765735,103.9574163
20338,523518,1.356369671,103.938988
20339,163127,1.281522804,103.8300358
20340,161057,1.290138585,103.8284533
20341,161055,1.290066863,103.8292459
20342,160049,1.284299357,103.830518
20343,160049,1.284299357,103.830518
20344,150101,1.290717998,103.8216252
20345,150106,1.289426079,103.8222768
20346,100059,1.275353433,103.8135883
20347,160109,1.279426714,103.8260869
20348,90115,1.275352014,103.8269502
20349,151047,1.287151475,103.8118327
20350,160108,1.279220088,103.8254414
20351,150008,1.288575947,103.8078682
20352,101109,1.280957713,103.8094402
20353,150069,1.287016529,103.8163748
20354,161121,1.282650681,103.8281785
20355,164119,1.281945984,103.8279111
20356,164025,1.28362147,103.825391
20357,731737,1.443214807,103.796367
20358,NIL,1.444534544,103.794469
20359,730753,1.44580506,103.7946403
20360,521127,1.345431635,103.9506476
20361,521162,1.349904964,103.9471398
20362,520268,1.351390288,103.9478975
20363,521229,1.355931435,103.9539445
20364,520387,1.355303144,103.9587762
20365,520357,1.354019543,103.9615998
20366,521354,1.354655833,103.9621902
20367,521367,1.357702341,103.9599545
20368,527450,1.358360638,103.9528737
20369,524498,1.361910172,103.9586667
20370,523491,1.362465204,103.9546831
20371,529498,1.361890482,103.9577415
20372,520732,1.357558738,103.9343204
20373,520707,1.357647877,103.936891
20374,520714,1.360051901,103.9371429
20375,520719,1.358815213,103.9359412
20376,522842,1.35132562,103.9369211
20377,520870,1.354364518,103.9333916
20378,522864,1.354910036,103.935133
20379,520874,1.353712589,103.9319448
20380,520922,1.347495105,103.9407628
20381,522860,1.355460836,103.9371189
20382,521148,1.350613171,103.94225
20383,522860,1.355460836,103.9371189
20384,521156,1.351621944,103.94509
20385,527230,1.356099098,103.9515781
20386,520333,1.353357195,103.9611297
20387,520335,1.352504939,103.9605945
20388,520337,1.35238866,103.9598771
20389,520428,1.359086171,103.948911
20390,520430,1.359552581,103.9501482
20391,520427,1.359543889,103.9485304
20392,520431,1.35958483,103.9507307
20393,520428,1.359086171,103.948911
20394,520889,1.349913483,103.9310495
20395,521896,1.348597178,103.9325463
20396,521874,1.353090063,103.9322429
20397,310160,1.330944255,103.8450204
20398,310055,1.337359774,103.8511978
20399,310173,1.330008199,103.8425329
20400,310157,1.332206263,103.8454529
20401,310123,1.338649018,103.8457038
20402,310119,1.339109238,103.8446874
20403,313138,1.336264137,103.8449074
20404,310116,1.340472872,103.8461425
20405,310116,1.340472872,103.8461425
20406,313085,1.336285709,103.8474794
20407,311085,1.336284836,103.8494058
20408,313085,1.336285709,103.8474794
20409,313085,1.336285709,103.8474794
20410,312085,1.336285352,103.848443
20411,310038,1.335341002,103.8548594
20412,310038,1.335341002,103.8548594
20413,310047,1.336910298,103.8540304
20414,310004,1.339044798,103.8555411
20415,310008,1.337880501,103.8566128
20416,310002,1.338607526,103.8535156
20417,310003,1.339195454,103.8544509
20418,350120,1.335453532,103.863388
20419,350114,1.336774929,103.8633064
20420,350114,1.336774929,103.8633064
20421,350143,1.332907621,103.8661688
20422,350142,1.333204067,103.8669926
20423,350134,1.334474892,103.8662865
20424,310027,1.332270007,103.8563604
20425,310203,1.342065202,103.8491654
20426,368358,1.336984384,103.8833465
20427,310156,1.332564732,103.8452069
20428,312139,1.336711091,103.8438782
20429,311139,1.336277758,103.8440449
20430,310175,1.333396388,103.8470538
20431,310144,1.335350733,103.8440271
20432,310122,1.33980524,103.8462812
20433,319518,1.33318196,103.853394
20434,310043,1.335906923,103.8543146
20435,350107,1.334709369,103.8684132
20436,350115,1.337269998,103.8628066
20437,312079,1.334640783,103.8479903
20438,310179,1.333901,103.8500929
20439,311079,1.334531295,103.8475657
20440,315079,1.334727136,103.849823
20441,314079,1.334640844,103.8491655
20442,311079,1.334531295,103.8475657
20443,310244,1.33069368,103.856359
20444,311139,1.336277758,103.8440449
20445,311138,1.336710985,103.8454729
20446,312139,1.336711091,103.8438782
20447,310144,1.335350733,103.8440271
20448,310152,1.334167085,103.8458911
20449,310043,1.335906923,103.8543146
20450,310043,1.335906923,103.8543146
20451,350122,1.33493172,103.866125
20452,313079,1.334660579,103.8485778
20453,310236,1.340273516,103.852085
20454,730218,1.446521069,103.7733905
20455,730030,1.442559074,103.7724055
20456,730206,1.445407296,103.7733698
20457,730001,1.440671099,103.7757399
20458,730001,1.440671099,103.7757399
20459,730030,1.442559074,103.7724055
20460,730204,1.444215877,103.7740272
20461,731013,1.441634451,103.7787741
20462,730017,1.442678231,103.7777245
20463,731013,1.441634451,103.7787741
20464,731012,1.441317269,103.7784051
20465,730017,1.442678231,103.7777245
20466,734886,1.437925558,103.7946196
20467,731886,1.438291516,103.7946129
20468,733887,1.437133553,103.7946714
20469,732887,1.437202545,103.7943509
20470,730164,1.433002949,103.77428
20471,730158,1.434032157,103.77478
20472,730158,1.434032157,103.77478
20473,730319,1.431508881,103.7774003
20474,730313,1.430803873,103.7761724
20475,730404,1.430350442,103.7722589
20476,730026,1.441963079,103.7732218
20477,730031,1.442985955,103.7723427
20478,732005,1.440084796,103.7752007
20479,730025,1.441940096,103.7720532
20480,730205,1.444946146,103.7734841
20481,733012,1.441085877,103.7777812
20482,731012,1.441317269,103.7784051
20483,732012,1.441085967,103.7781202
20484,730343,1.431745661,103.7806583
20485,731571,1.430170308,103.7910916
20486,730336,1.430459509,103.7820031
20487,730370,1.432542705,103.7873877
20488,730347,1.433191403,103.7815949
20489,730750,1.444340363,103.7939491
20490,730755,1.445299655,103.7932697
20491,730617,1.43389741,103.7957309
20492,730612,1.435081893,103.7967331
20493,730616,1.434322762,103.7958443
20494,731846,1.442914828,103.7936837
20495,731678,1.440545454,103.8017597
20496,730762,1.446027317,103.796072
20497,730626,1.433446353,103.8005581
20498,730626,1.433446353,103.8005581
20499,731792,1.442625052,103.8019286
20500,730791,1.44274811,103.8022385
20501,730741,1.444411907,103.7958279
20502,80019,1.273883542,103.8390033
20503,166026,1.282757974,103.8252056
20504,150068,1.28687207,103.8160261
20505,151077,1.288381067,103.8173911
20506,81008,1.275801013,103.8390326
20507,80012,1.27447616,103.8400703
20508,163126,1.2823137,103.8293115
20509,101080,1.27368174,103.8065794
20510,161055,1.290066863,103.8292459
20511,161120,1.283246503,103.8278547
20512,101080,1.27368174,103.8065794
20513,164020,1.285624598,103.8259233
20514,163126,1.2823137,103.8293115
20515,164008,1.28652537,103.8301248
20516,161055,1.290066863,103.8292459
20517,101080,1.27368174,103.8065794
20518,101080,1.27368174,103.8065794
20519,100113,1.281419862,103.8072869
20520,101106,1.28061365,103.8109679
20521,90026,1.276693247,103.8188666
20522,101112,1.281476362,103.8081481
20523,90026,1.276693247,103.8188666
20524,100067,1.274636589,103.8096328
20525,80106,1.273566738,103.8340582
20526,150008,1.288575947,103.8078682
20527,81110,1.273638234,103.8364203
20528,100084,1.276853136,103.8099486
20529,160122,1.283391874,103.828894
20530,165004,1.286588783,103.8319503
20531,162025,1.283466373,103.8261834
20532,151073,1.28793757,103.8167909
20533,151063,1.289651,103.8153995
20534,164004,1.286673707,103.8324817
20535,670216,1.374637466,103.7746643
20536,670105,1.378312421,103.7677633
20537,670206,1.373733827,103.7741138
20538,670458,1.388043942,103.7710676
20539,670105,1.378312421,103.7677633
20540,670431,1.386025012,103.7708477
20541,670435,1.386039755,103.7701963
20542,670435,1.386039755,103.7701963
20543,670112,1.378555604,103.7687488
20544,670524,1.386135496,103.7658635
20545,670416,1.383196867,103.7684541
20546,671217,1.374180984,103.7743981
20547,670274,1.377156192,103.774823
20548,670273,1.377573211,103.7753528
20549,670520,1.386467579,103.7665076
20550,670441,1.383222191,103.7708369
20551,670249,1.381002047,103.7740547
20552,670623,1.386256101,103.7622013
20553,670238,1.379794849,103.7706637
20554,671505,1.384955091,103.7676795
20555,670615,1.385147268,103.7624383
20556,670450,1.384528397,103.7724317
20557,670508,1.386345394,103.7688318
20558,670458,1.388043942,103.7710676
20559,670457,1.388176496,103.7706913
20560,670602,1.381418223,103.7627394
20561,670629,1.386528024,103.759279
20562,673633,1.384734731,103.7592177
20563,673633,1.384734731,103.7592177
20564,671457,1.387972969,103.770753
20565,672633,1.385169707,103.7585291
20566,672633,1.385169707,103.7585291
20567,673633,1.384734731,103.7592177
20568,670478,1.389531276,103.7728749
20569,670439,1.383045679,103.7704653
20570,670432,1.386233843,103.7711882
20571,670474,1.38863382,103.7723883
20572,670615,1.385147268,103.7624383
20573,670612,1.384021046,103.7610342
20574,670610,1.38340068,103.7612369
20575,670626,1.385474808,103.7598805
20576,670630,1.386685483,103.7597589
20577,671654,1.387555931,103.7642821
20578,670210,1.374190776,103.7762562
20579,670174,1.380215441,103.7663022
20580,670153,1.374972167,103.765519
20581,670173,1.379929415,103.7667622
20582,671603,1.381784911,103.7617028
20583,670605,1.380804868,103.7618568
20584,670467,1.386982434,103.7737885
20585,670474,1.38863382,103.7723883
20586,670133,1.374254436,103.7698656
20587,670411,1.383100562,103.767566
20588,670254,1.379593327,103.7738546
20589,670135,1.374049157,103.7688851
20590,670531,1.385550676,103.7642364
20591,670607,1.382519651,103.7615163
20592,671180,1.378709142,103.7649788
20593,671183,1.37994475,103.7626754
20594,670180,1.378853657,103.7647756
20595,670180,1.378853657,103.7647756
20596,671180,1.378709142,103.7649788
20597,260008,1.316411901,103.8053738
20598,590011,1.338002612,103.7726033
20599,590014,1.339087026,103.7725693
20600,591501,1.339571753,103.7746782
20601,160009,1.287674258,103.8388579
20602,180008,1.303206671,103.8504934
20603,201028,1.306163112,103.8574567
20604,50536,1.284962797,103.8456183
20605,210663,1.305680317,103.8508577
20606,212671,1.309232901,103.8523607
20607,180232,1.296853111,103.8533475
20608,85601,1.275986995,103.8411918
20609,85501,1.276621683,103.8411561
20610,85401,1.276920234,103.8414858
20611,85301,1.277449094,103.8416667
20612,680004,1.381939295,103.7528067
20613,680110,1.378236953,103.7522083
20614,680110,1.378236953,103.7522083
20615,680106,1.377957988,103.7529316
20616,680111,1.377879046,103.7521037
20617,682688,1.403435938,103.7503369
20618,681118,1.379518487,103.7500028
20619,680016,1.378377877,103.7547648
20620,680111,1.377879046,103.7521037
20621,684296,1.376623081,103.7430682
20622,682686,1.404664799,103.7485045
20623,680230,1.380382581,103.7461905
20624,680701,1.391653945,103.7462207
20625,680002,1.3819335,103.7518347
20626,680230,1.380382581,103.7461905
20627,680157,1.379187865,103.7567829
20628,680673,1.401328025,103.7481361
20629,680226,1.38115995,103.7452927
20630,680152,1.378817905,103.7580238
20631,681687,1.404511017,103.7501613
20632,680658,1.400754188,103.74926
20633,683686,1.404683696,103.749002
20634,681158,1.37966152,103.7565696
20635,680460,1.377822649,103.7350124
20636,680790,1.395930126,103.7497309
20637,680439,1.383724134,103.7397874
20638,680412,1.381809725,103.7423816
20639,680460,1.377822649,103.7350124
20640,680412,1.381809725,103.7423816
20641,683476,1.377346842,103.7379129
20642,680751,1.392465817,103.7479069
20643,680627,1.397930121,103.7460861
20644,680423,1.382024147,103.7403107
20645,680659,1.401242739,103.7493942
20646,680444,1.381617545,103.7374518
20647,682476,1.377118235,103.7375586
20648,684476,1.37727908,103.738418
20649,680569,1.396084789,103.7463746
20650,730743,1.443733618,103.7963119
20651,730729,1.442590538,103.7985808
20652,730729,1.442590538,103.7985808
20653,730745,1.442158177,103.7956085
20654,730730,1.442533302,103.7977062
20655,733787,1.444867758,103.8011737
20656,730779,1.447512124,103.8002822
20657,730506,1.432441704,103.7908638
20658,730527,1.43173161,103.7921062
20659,730526,1.432896143,103.7927681
20660,730513,1.433866986,103.789473
20661,730515,1.434686375,103.7904532
20662,730705,1.439756112,103.7961572
20663,730706,1.439778457,103.7966868
20664,731701,1.441106246,103.7959881
20665,730703,1.440956563,103.7965766
20666,730704,1.440580613,103.796236
20667,731605,1.438012425,103.7970843
20668,731605,1.438012425,103.7970843
20669,730604,1.437135296,103.7963721
20670,730897,1.436490988,103.7939721
20671,731886,1.438291516,103.7946129
20672,731897,1.436051363,103.7939984
20673,731887,1.437192165,103.7938909
20674,732894,1.435638536,103.7903261
20675,730898,1.435372245,103.7946751
20676,731896,1.436924425,103.7925688
20677,732886,1.4382581,103.7941155
20678,730619,1.433436771,103.7980554
20679,730620,1.433425961,103.7988617
20680,730769,1.447290707,103.7989507
20681,731683,1.440097906,103.8028926
20682,733681,1.439788661,103.8031201
20683,732682,1.440523773,103.8037471
20684,731796,1.443335633,103.8037771
20685,731684,1.441131263,103.8051481
20686,732686,1.44263057,103.8063127
20687,731684,1.441131263,103.8051481
20688,732686,1.44263057,103.8063127
20689,731686,1.442135963,103.8056199
20690,733688,1.443409491,103.8073026
20691,736688,1.444161349,103.8079982
20692,680568,1.395670287,103.7462828
20693,680636,1.397277753,103.748932
20694,681688,1.403963875,103.7505663
20695,682686,1.404664799,103.7485045
20696,682688,1.403435938,103.7503369
20697,684684,1.404678203,103.7468001
20698,680463,1.377178641,103.7354542
20699,680507,1.389104815,103.7412868
20700,680451,1.380052093,103.7356514
20701,682686,1.404664799,103.7485045
20702,683484,1.3754926,103.7368712
20703,681691,1.401157798,103.7514717
20704,680514,1.390305083,103.7430879
20705,682691,1.40162672,103.7515776
20706,683297,1.377807754,103.7430672
20707,680510,1.387947563,103.7413782
20708,680130,1.381290912,103.7502966
20709,680656,1.400216285,103.750393
20710,680416,1.383340496,103.7420833
20711,680155,1.378936937,103.7571651
20712,731689,1.444386293,103.8079254
20713,736688,1.444161349,103.8079982
20714,733689,1.444812046,103.8084061
20715,731667,1.438938722,103.7979078
20716,730660,1.435712135,103.7994777
20717,731667,1.438938722,103.7979078
20718,730171,1.433974979,103.7765268
20719,730110,1.4375976,103.7815756
20720,730156,1.434210272,103.7742839
20721,730156,1.434210272,103.7742839
20722,730110,1.4375976,103.7815756
20723,730344,1.432072667,103.7804551
20724,730344,1.432072667,103.7804551
20725,730436,1.426616248,103.7748723
20726,730401,1.430449083,103.7727759
20727,730429,1.426616849,103.7729486
20728,730871,1.443858158,103.789187
20729,730842,1.443437705,103.7922554
20730,730036,1.445323796,103.7721927
20731,732572,1.431606894,103.7896089
20732,730349,1.433524245,103.7825163
20733,680307,1.385234284,103.7427049
20734,680158,1.379995549,103.7569631
20735,680007,1.381474449,103.7545215
20736,680162,1.380865519,103.7576837
20737,680626,1.398320829,103.7458781
20738,680639,1.397821953,103.748998
20739,680526,1.391354054,103.7418933
20740,681287,1.378757932,103.7418668
20741,681296,1.377141549,103.7409433
20742,680108,1.378324137,103.7529508
20743,680235,1.379756644,103.7487492
20744,680109,1.378659893,103.7520777
20745,681203,1.381219272,103.7489457
20746,680557,1.39556991,103.7443328
20747,680436,1.38457388,103.7403688
20748,120701,1.307611942,103.7613764
20749,120704,1.306347506,103.760538
20750,120711,1.304844235,103.7611071
20751,120714,1.304303413,103.7616821
20752,120706,1.30676076,103.7623631
20753,731846,1.442914828,103.7936837
20754,730719,1.441921568,103.8001355
20755,730793,1.442394113,103.8028495
20756,730724,1.444666565,103.798713
20757,731766,1.445733972,103.7973176
20758,731740,1.444775406,103.7965588
20759,733787,1.444867758,103.8011737
20760,730536,1.43144901,103.7918991
20761,730501,1.432925242,103.792007
20762,731503,1.432501234,103.791344
20763,730539,1.429077117,103.7922559
20764,730706,1.439778457,103.7966868
20765,731549,1.432301997,103.7948927
20766,730551,1.433148912,103.7952096
20767,731895,1.43563898,103.7916546
20768,731897,1.436051363,103.7939984
20769,730770,1.446463334,103.7987376
20770,732683,1.440997522,103.8028496
20771,731796,1.443335633,103.8037771
20772,731686,1.442135963,103.8056199
20773,732686,1.44263057,103.8063127
20774,760454,1.41992026,103.845223
20775,120713,1.304127842,103.7622063
20776,120306,1.321438261,103.7659013
20777,120607,1.304235925,103.7678534
20778,120351,1.31535007,103.7708614
20779,120351,1.31535007,103.7708614
20780,120341,1.319120531,103.7690577
20781,120304,1.320920573,103.7648592
20782,120346,1.317016551,103.7700552
20783,120310,1.32027016,103.7659449
20784,120364,1.312406419,103.7687523
20785,120351,1.31535007,103.7708614
20786,120351,1.31535007,103.7708614
20787,120375,1.318492987,103.7667016
20788,120430,1.313292771,103.762553
20789,120326,1.314430816,103.7663583
20790,120509,1.311157758,103.7610175
20791,120511,1.310320167,103.7604116
20792,120707,1.306287483,103.762395
20793,120703,1.306748962,103.7606336
20794,120511,1.310320167,103.7604116
20795,120512,1.309959001,103.7602103
20796,731688,1.442825199,103.8071977
20797,734688,1.443419605,103.8076964
20798,731687,1.441004308,103.8072233
20799,733690,1.442982353,103.8079789
20800,736689,1.443578567,103.8087712
20801,732688,1.443468582,103.8070333
20802,736690,1.442685987,103.8074331
20803,731628,1.434974774,103.8008507
20804,731304,1.430588295,103.7736686
20805,730322,1.431515854,103.7788816
20806,730425,1.427113195,103.7739962
20807,731824,1.43942947,103.7891403
20808,731839,1.442905396,103.7920579
20809,730118,1.438484294,103.7803814
20810,730308,1.429804224,103.7765607
20811,730330,1.429803207,103.7785904
20812,730360,1.434047752,103.7845013
20813,731358,1.433203541,103.7839603
20814,730512,1.434232389,103.7888572
20815,734684,1.441357917,103.8045082
20816,730650,1.438284679,103.8006463
20817,730648,1.438303104,103.801474
20818,730650,1.438284679,103.8006463
20819,730167,1.433593706,103.7758841
20820,730404,1.430350442,103.7722589
20821,730412,1.428140108,103.7728219
20822,730419,1.428514205,103.7745724
20823,730838,1.441899984,103.7912336
20824,730834,1.440078172,103.7910757
